,Sample,Antigen,IgG1,IgG1f,IgG3,IgG3f
332,1_61,S,8.393849241323345,8.40086182804124,9232477.820635233,19795021.08360486
333,1_61,S1,8.705375842822102,8.663202765590803,9557531.150418326,20058786.91699612
334,1_61,S1 Trimer,9.142733496834664,9.20022280531897,4459517.731674276,14910673.16892902
335,1_61,S2,11.847048600620615,11.850573081621748,16656156.088655747,26266183.84407273
336,1_62,N,5.8219855761860755,5.962264644193138,111507.64187353823,836443.3846682
337,1_62,RBD,9.55599506059168,9.723077300869539,128404.96921261633,814197.962880398
338,1_62,S,9.020237274313782,9.138235472904729,122555.12527160694,749461.4281485531
339,1_62,S1,8.95581489413177,9.158874917586873,117731.94647735257,740840.419943561
340,1_62,S1 Trimer,9.254489563429612,9.458792330736769,138005.0407319901,842295.4131369176
341,1_62,S2,67.06162430557195,73.44768165863933,197869.27536445335,1451221.734908026
342,1_63,N,13.972581657704785,14.370635842189149,102970.35347021375,810334.8141828551
343,1_63,RBD,103.69236480973231,130.2940043414806,126418.71605495953,971048.2111569475
344,1_63,S,104.16202549572331,131.64794397156118,118829.80822722838,742282.8707382786
345,1_63,S1,79.97010015936372,90.72162803737389,118572.77545873054,766432.9531177086
346,1_63,S1 Trimer,20.228481846158655,21.09048324397455,137414.10284608847,831978.0709633684
347,1_63,S2,491.9406494116244,1775.2977322240417,175009.7414220497,1034771.1958966132
348,1_64,N,5.263003694835467,5.321618657838907,98847.61111705199,879564.2977172157
349,1_64,RBD,7.575539906641318,7.638034362672357,124798.27350946763,836046.9998399699
350,1_64,S,7.363467211083998,7.490094881109482,114930.65696163225,866487.4401938411
351,1_64,S1,7.280987063102268,7.404318256518289,119375.59065968031,756691.6592899545
352,1_64,S1 Trimer,8.87549507619264,9.054565931482832,132964.45971907178,878809.4245136278
353,1_64,S2,19.569332710639006,20.067710778144228,183785.47250496826,1282262.5279024458
354,1_65,N,5.838556155476745,5.925911181855752,95009.99194642364,807679.0317969047
355,1_65,RBD,7.661620840916923,7.831581494484604,115019.3304330721,776797.6585216351
356,1_65,S,7.734514295954385,7.811384000185116,112763.13487903144,752246.1179227318
357,1_65,S1,7.5574504160507,7.667191127934761,115291.46802189926,740241.9203142433
358,1_65,S1 Trimer,8.169996899617328,8.30734587983752,129562.65059164954,836742.3060957199
359,1_65,S2,21.619541431541236,22.34892552484122,179157.02150106162,1234219.4890716828
360,1_66,N,9.323629138141676,9.530283868563417,122207.9308362809,1569058.9584044788
361,1_66,RBD,15.444713168389962,15.96859079198973,151543.05738141743,2458937.635561588
362,1_66,S,46.61753271994186,53.769752002929316,280597.03133501305,4543981.950019509
363,1_66,S1,13.290661889355677,13.644197075632245,124796.97837628801,1417311.2309620327
364,1_66,S1 Trimer,9.314331573597938,9.534975330773507,140986.72035049184,829051.6922506016
365,1_66,S2,669.448914289076,812.0179814035957,3027382.823966909,14505438.07974906
366,1_67,N,110.56275540592476,138.5251641068911,242273.9976631376,2994567.736844056
367,1_67,RBD,1005.7857027736495,2918.4438648618825,1493880.9745481056,9025295.033529362
368,1_67,S,2047.8751929876587,3812.7343680852823,3573967.9289751146,13195694.056086604
369,1_67,S1,559.858752939861,3368.9294726588087,563895.483850292,6203963.024624181
370,1_67,S1 Trimer,194.22493501872086,299.35722335987697,148773.30814010344,876626.0643199723
371,1_67,S2,7932.449416532745,10582.367691649672,8342728.245053549,18156785.266996007
372,1_68,N,299.20324803037374,731.298041809326,103687.21813586193,987358.8513223344
373,1_68,RBD,539.1585071076764,12520.065619586705,132717.95703102532,2883714.569209011
374,1_68,S,493.39550018607724,14902.587435658184,121208.1901850947,2452426.107840829
375,1_68,S1,473.1294089177364,14450.691385594224,123297.7143342444,3004011.1036036904
376,1_68,S1 Trimer,491.24387627862353,5531.49660427417,137491.1706966786,964762.7999116114
377,1_68,S2,630.9829070861273,24265.474689506078,173219.56694572928,4455879.790535279
378,1_69,N,207.70747421860895,349.1674652856427,120727.17679046413,866473.9105225884
379,1_69,RBD,526.0871120640179,7663.645710092514,142247.56091927015,863000.7827611475
380,1_69,S,532.4591128248334,9059.979600913633,124949.61711627874,776574.984106569
381,1_69,S1,523.8178890931138,8950.804076856022,125559.0069482033,848756.0532583228
382,1_69,S1 Trimer,471.826122261716,2750.041154206398,139945.70077637446,841395.0547026317
383,1_69,S2,653.7855906631934,15940.11971590125,174356.11918363665,1594119.0114228842
384,1_7,N,1337.9373320164875,1415.4798030328689,8023838.199224506,19673200.120656163
385,1_7,RBD,1098.6045961773232,1143.0760650585526,8346230.947391746,18222682.071261525
386,1_7,S,1178.1111133995698,1225.0324260757054,8634429.066291576,18276976.96971517
387,1_7,S1,1314.2745322216995,1383.4587782268989,8298432.450611271,18005208.410298556
388,1_7,S1 Trimer,217.93980962327902,318.7337619578847,761016.9406030426,7061451.288008999
389,1_7,S2,3207.9467073708443,3578.8844222869884,13885018.116541084,22897027.42893297
390,1_70,N,19.46199067078345,20.467465561158765,399886.7781668649,3144981.9474569224
391,1_70,RBD,48.16808743847784,50.424208725215664,1587589.6936188424,5624441.750891026
392,1_70,S,11.637448899630497,12.081641285375811,521049.45716765017,3201641.019084003
393,1_70,S1,32.02901000020675,34.32743686097631,800653.1446372162,3653191.873588347
394,1_70,S1 Trimer,40.10673732505873,43.717762489933286,137036.08853404137,857670.1244028666
395,1_70,S2,43.95630556652637,44.084510373539885,7256675.486791773,15402461.695675299
396,1_71,N,13.868326033735933,14.154559080398856,128788.04023375177,1781331.8140215368
397,1_71,RBD,43.15354021216966,48.11797703657242,199267.8378836852,1754835.3217707241
398,1_71,S,11.143104653306535,11.450474805201228,136149.76856087553,1181442.8519055438
399,1_71,S1,29.37724160483019,31.296545683317177,140537.81648241912,1124475.5920035471
400,1_71,S1 Trimer,36.01620335825849,38.74416770951076,136587.91502870346,835404.5798737358
401,1_71,S2,41.54758167729755,42.197292600740525,2762174.5177840004,10777039.652958376
402,1_72,N,403.9669350710346,2547.4006586752866,129594.73005968244,858181.6253155929
403,1_72,RBD,423.70346698651827,3112.9014534541507,135221.77874095913,898093.4803728976
404,1_72,S,359.08551393666806,1196.8111710429098,119010.860448577,724993.2844407227
405,1_72,S1,398.3646570501317,1925.4605776115454,119449.70077828577,755520.4709782142
406,1_72,S1 Trimer,157.5259898638541,220.85753625018185,137527.2191171569,820635.9308607999
407,1_72,S2,1156.8865967429263,4230.155155214733,405034.37704515527,2618382.2792307045
408,1_73,N,14.04331117013003,14.48049860533044,101270.09155895913,914900.7641970959
409,1_73,RBD,15.285804473677098,15.76051698106173,117403.85471119861,833388.2944132503
410,1_73,S,46.4656896408708,51.369290663981324,116230.1498825516,764558.5244756963
411,1_73,S1,14.3376572842974,14.760281383465408,116398.73161659094,745938.8561207047
412,1_73,S1 Trimer,9.496503322600399,9.714263147154652,139112.04515483422,814709.3651923086
413,1_73,S2,309.8343132863302,409.56478757420103,314142.8247649927,1962540.383169478
414,1_74,N,10.795060024055699,10.142792662795333,124583.32006228858,768849.6887372918
415,1_74,RBD,15.457738932448917,16.00191952821081,138035.73018527645,839624.1872950882
416,1_74,S,76.60402598024454,93.20411740611222,150362.67105477134,897330.8108249548
417,1_74,S1,13.329193657131254,13.73813350258851,126029.46511573787,784762.3567552327
418,1_74,S1 Trimer,9.789272342472298,9.938296464765244,154864.1637812806,822366.761905825
419,1_74,S2,380.5253471947517,657.1975612897821,789813.1012678532,7471158.496221106
420,1_75,N,14.095926656919435,14.379672484449896,385618.8462016404,9636187.561755305
421,1_75,RBD,60.6616000221735,60.76366212821709,8064319.547706608,18958212.371889718
422,1_75,S,426.1263486569341,430.36205723947194,9759565.325158758,26834405.48008427
423,1_75,S1,51.23079473349091,51.32273814683054,8216769.970808237,21166291.13831023
424,1_75,S1 Trimer,10.23871039349342,10.360786103798022,1195279.1589368568,12541121.970953388
425,1_75,S2,1965.116446444509,1983.9463838803147,17773150.566457022,36859162.31503172
426,1_76,N,5.911658386305962,5.958797948318364,2628074.969937209,18611285.072247054
427,1_76,RBD,13.230639964128398,13.231927633599241,11830460.604095954,31239693.585426275
428,1_76,S,97.30385477560651,98.58291552005039,12614486.002680032,33834898.02990152
429,1_76,S1,10.873486726117617,10.877949431571402,12917799.114369864,33931967.15459551
430,1_76,S1 Trimer,8.084114576623914,8.124913914947403,9012105.17721088,27166103.102342125
431,1_76,S2,256.6201203203372,256.98524907436257,18703625.865017273,42692988.977291964
432,1_77,N,7.267046706550563,7.353168266046017,6354683.314779125,20766137.196582858
433,1_77,RBD,9.651261846061779,9.713346179032841,13727480.209295182,30814607.241281245
434,1_77,S,9.024005200123474,9.036112806979206,14609949.543206437,32717309.133273244
435,1_77,S1,8.34317798157834,8.357015280179333,14520694.379029581,32925902.93650006
436,1_77,S1 Trimer,9.580489958459795,9.591975199654158,11349464.295969795,26869757.040100757
437,1_77,S2,84.14256698282695,84.1567030740352,20148668.786714453,41394538.003453314
438,1_78,N,9.612126286248108,9.776674263207873,141848.9928959531,1570980.510336266
439,1_78,RBD,13.42597908097112,13.764113756751813,188687.9240429435,1621378.4251876127
440,1_78,S,14.556281697521559,14.991391060892482,128443.55136661489,780361.7650971549
441,1_78,S1,9.886210903632104,10.039584243279133,125908.79116270844,1016840.4041104139
442,1_78,S1 Trimer,9.504475954534596,9.613390089928323,150922.33584646208,988052.2916339684
443,1_78,S2,221.20720857178344,261.97102232822544,404689.8075850481,2930776.602374681
444,1_79,N,8.374987773846534,8.454321822764825,110552.13571151374,947114.6323747027
445,1_79,RBD,14.362165130546588,14.753418745312935,137338.244521192,1034349.7955797238
446,1_79,S,18.478475162670076,19.225130293173926,119492.60852906822,777874.4082904311
447,1_79,S1,9.488304363071949,9.725271850747468,116494.42213368704,836223.2525599985
448,1_79,S1 Trimer,8.88870866859299,9.117919861820257,142517.9066567256,841525.6401615717
449,1_79,S2,214.80210021319652,259.4296769873689,330908.67078567523,2734397.982576373
450,1_8,N,5.603696735435041,5.6138165100384425,8980604.836552955,19847796.898983408
451,1_8,RBD,7.746001312684828,7.748674387208688,9590626.031948866,18049369.287034526
452,1_8,S,7.494216389229908,7.5065478249271775,9844617.592625208,19007633.066995613
453,1_8,S1,7.113514516683255,7.121675457836949,9545752.180505777,18354338.997221563
454,1_8,S1 Trimer,8.885474067455725,8.967338387085348,1922198.932557411,8856294.132242965
455,1_8,S2,12.363062378908806,12.401070339802512,15583705.63966105,23883811.69281317
456,1_80,N,8.776422678159193,8.703049022336032,9105798.284563703,22100869.643541194
457,1_80,RBD,20.212793648226498,20.244165581774794,8279020.216779928,16048679.932384199
458,1_80,S,25.116253604486616,25.133040255257782,5505901.1207614895,17260308.030205663
459,1_80,S1,12.498608786355472,12.461883519050298,7197290.033724109,16675495.57606899
460,1_80,S1 Trimer,9.245040379830371,9.279680630726693,1244846.0020447536,7120383.128150434
461,1_80,S2,252.49654252564582,254.40316244936182,11815497.50308454,34106923.31341488
462,1_81,N,181.35214523052485,280.2927516078502,92766.71021393087,822842.4570431209
463,1_81,RBD,337.05787836766933,1028.2927006708824,111092.59419061996,770664.1515624003
464,1_81,S,386.453952076361,1542.5673600294037,107684.61842358731,742842.2044015921
465,1_81,S1,311.0619956533073,803.8456151867543,107387.663374391,743606.7393598484
466,1_81,S1 Trimer,54.90885728994367,62.110925948978824,126544.96415338687,805636.5067237908
467,1_81,S2,994.8850370178133,7315.3920276708095,264522.71657222003,1584537.7452006491
468,1_82,N,324.37567319670484,852.4716444752721,99463.8411199814,1126722.185094897
469,1_82,RBD,441.3159661235967,3073.3667609327513,114821.83139921146,786287.369890498
470,1_82,S,456.00285770935557,4461.949603705682,110089.6919894852,1131337.2611402737
471,1_82,S1,468.68640880125474,3269.5345564431746,115868.86759983005,736240.4104791543
472,1_82,S1 Trimer,215.8114349340193,365.83367165009594,127856.62998274654,836094.2600082945
473,1_82,S2,1207.9513030110336,11190.91929729604,538569.4187819855,6993459.41250032
474,1_83,N,503.65697208892936,5585.385293473054,132396.91308282956,3258507.238187452
475,1_83,RBD,497.86254174020405,11506.966243229752,211910.8975322623,2022617.190490572
476,1_83,S,4458.7867781297455,11273.272228636199,3918028.4950543772,11615481.710000923
477,1_83,S1,392.3485721472068,12650.650719134252,194794.37907958266,1196929.8238767767
478,1_83,S1 Trimer,462.3922585621395,7186.540063751739,135145.76381863424,796383.2487368722
479,1_83,S2,10722.189658947405,13496.047005405775,8793201.190145044,17346012.648592923
480,1_84,N,544.499527044493,8892.090354932508,123963.01410360828,1876756.4860991843
481,1_84,RBD,1624.3931485069936,10539.425476122395,1945537.233771229,11148047.286762066
482,1_84,S,6423.438676688653,8517.182090103408,7167514.6509779245,13947144.941226067
483,1_84,S1,1213.5636753609874,12299.703130014068,1648307.4253759575,10178783.315520894
484,1_84,S1 Trimer,488.85667977999617,8248.873610963516,135634.85448087828,1424003.3653257962
485,1_84,S2,10643.674109015374,13086.916547257635,10214313.930613212,21665756.907131836
486,1_85,N,7.963330521258765,8.05864535347801,123374.38994881934,1086388.0865583266
487,1_85,RBD,9.943018303918196,10.14088614267027,137701.55725556897,956888.2417198389
488,1_85,S,19.059021212212205,19.618372060636037,1063335.2885289926,4738154.161401994
489,1_85,S1,8.830764828550445,8.93648382528918,123383.36182718047,797638.2273842561
490,1_85,S1 Trimer,9.248445331761106,9.48651310416522,137181.53074173338,849063.3240078794
491,1_85,S2,110.41827981619305,117.19168273751582,1989461.0230407896,10386135.500737226
492,1_86,N,117.95186820453155,156.32867498098176,106886.4615789601,935400.4525296637
493,1_86,RBD,38.59652745302934,41.78840444916494,131061.85067150282,849235.7049668493
494,1_86,S,349.1834327086657,1331.5581258044917,133247.6255363518,1377075.7782534615
495,1_86,S1,42.59978425250241,45.31743803078681,120529.23293523051,803165.9987672956
496,1_86,S1 Trimer,12.776263980735623,13.065643044028093,130956.10456071045,843798.6332857634
497,1_86,S2,658.298342554195,6778.818686111292,484766.43879075535,4992408.069897412
498,1_87,N,367.17123283640615,1400.404435958404,125859.29279792821,1013075.279403408
499,1_87,RBD,151.87376634668183,218.11353586378522,138418.3241201402,874982.2590359653
500,1_87,S,427.6169089769779,3011.1664863582196,129752.03408115101,806379.4067580381
501,1_87,S1,189.37288340771752,325.1639830084591,137772.3996402879,1258738.0010248267
502,1_87,S1 Trimer,31.431710861766092,33.95991786020685,173794.40108387105,1449523.955516396
503,1_87,S2,1166.1008563672337,10405.884352108184,1286559.8371780782,9698602.772659743
504,1_88,N,438.1053492291509,2407.268899246543,120142.5144692098,927295.4254345164
505,1_88,RBD,267.50131832491286,537.5602948044522,133748.43594963598,1027100.7789618078
506,1_88,S,448.28026795026125,3161.692039293585,125486.94229092795,1208671.3309433681
507,1_88,S1,309.9188072931798,910.1936741018611,147929.1093870323,1339383.8731642822
508,1_88,S1 Trimer,52.78587795193412,60.41360219281112,163284.99956053746,1480518.7121155313
509,1_88,S2,2156.860619264654,9037.871028170306,2352761.4643751984,13540225.566649333
510,1_89,N,5.724432974050495,5.788827173368517,127079.22568145009,1583870.4770038053
511,1_89,RBD,8.043872365604837,8.098264256358384,912669.793981221,4624287.866985292
512,1_89,S,7.837872817779349,7.98298594641145,845120.4845188942,8264290.685132818
513,1_89,S1,7.544587999973108,7.684595956328329,297552.07727767434,3071182.1161500346
514,1_89,S1 Trimer,8.446631082962599,8.640549711516782,136952.64652931335,1410988.0274900654
515,1_89,S2,13.886126993044565,13.955091555920152,4363884.285068085,21216302.820479788
516,1_9,N,6.259562884672034,6.2781092399519745,6166367.591002803,26084002.826203372
517,1_9,RBD,7.581750504354155,7.542498923815891,1346564.3642960514,6424115.896772817
518,1_9,S,7.664809093919204,7.686453354512743,4879301.900601886,11063417.931209188
519,1_9,S1,7.0387236471632635,7.107028036738286,195264.07592104073,2262772.798761139
520,1_9,S1 Trimer,8.66559749691945,8.916219066366144,139064.62625256772,868055.843996666
521,1_9,S2,12.744443336543036,12.799622979496476,5643719.26254612,14887592.913074523
